2.000000e+00 1.152364e-07 1.133058e-07 1.094419e-07 3.677305e-06 3.770741e-07 8.482294e-08 3.692792e-08 3.065971e-07 4.336224e-07 3.969989e-07 9.192698e-07 9.426136e-08 7.617481e-08 5.598573e-08
3.000000e+00 1.053345e-07 1.063740e-07 1.024016e-07 2.941638e-06 3.016368e-07 7.644841e-08 3.384785e-08 2.451982e-07 3.469071e-07 3.176279e-07 8.652020e-07 8.871649e-08 6.934717e-08 4.916736e-08
4.000000e+00 1.018446e-07 1.038502e-07 9.984740e-08 2.723694e-06 2.792881e-07 7.355205e-08 3.275886e-08 2.270234e-07 3.212466e-07 2.941330e-07 8.453351e-07 8.667839e-08 6.694909e-08 4.688529e-08
5.000000e+00 1.001942e-07 1.026506e-07 9.863289e-08 2.626412e-06 2.693122e-07 7.219295e-08 3.224415e-08 2.189259e-07 3.098237e-07 2.836706e-07 8.357613e-07 8.569552e-08 6.581356e-08 4.582415e-08
6.000000e+00 9.928319e-08 1.019960e-07 9.796790e-08 2.573892e-06 2.639262e-07 7.144713e-08 3.196114e-08 2.145622e-07 3.036881e-07 2.780464e-07 8.304093e-07 8.514532e-08 6.518417e-08 4.524105e-08
7.000000e+00 9.873007e-08 1.016101e-07 9.757306e-08 2.542134e-06 2.606689e-07 7.099745e-08 3.179072e-08 2.119327e-07 3.000101e-07 2.746709e-07 8.271217e-07 8.480657e-08 6.479932e-08 4.488617e-08
8.000000e+00 9.837223e-08 1.013739e-07 9.732818e-08 2.521405e-06 2.585427e-07 7.070961e-08 3.168207e-08 2.102233e-07 2.976422e-07 2.724932e-07 8.249674e-07 8.458380e-08 6.454773e-08 4.465465e-08
9.000000e+00 9.813056e-08 1.012288e-07 9.717432e-08 2.507108e-06 2.570758e-07 7.051844e-08 3.161046e-08 2.090517e-07 2.960422e-07 2.710174e-07 8.234896e-07 8.443015e-08 6.437529e-08 4.449604e-08
1.000000e+01 9.796251e-08 1.011436e-07 9.707980e-08 2.496825e-06 2.560203e-07 7.038911e-08 3.156257e-08 2.082152e-07 2.949249e-07 2.699821e-07 8.224419e-07 8.432037e-08 6.425299e-08 4.438340e-08
1.100000e+01 9.784375e-08 1.010999e-07 9.702628e-08 2.489181e-06 2.552354e-07 7.030155e-08 3.153079e-08 2.075998e-07 2.941284e-07 2.692393e-07 8.216818e-07 8.423986e-08 6.416413e-08 4.430132e-08
1.200000e+01 9.775921e-08 1.010868e-07 9.700258e-08 2.483346e-06 2.546359e-07 7.024356e-08 3.151041e-08 2.071358e-07 2.935548e-07 2.686991e-07 8.211224e-07 8.417969e-08 6.409851e-08 4.424039e-08
1.300000e+01 9.769947e-08 1.010970e-07 9.700153e-08 2.478794e-06 2.541678e-07 7.020734e-08 3.149847e-08 2.067796e-07 2.931420e-07 2.683050e-07 8.207077e-07 8.413412e-08 6.404966e-08 4.419465e-08
1.400000e+01 9.765812e-08 1.011260e-07 9.701839e-08 2.475179e-06 2.537956e-07 7.018773e-08 3.149297e-08 2.065020e-07 2.928492e-07 2.680193e-07 8.204009e-07 8.409938e-08 6.401324e-08 4.416014e-08
1.500000e+01 9.763095e-08 1.011703e-07 9.704990e-08 2.472263e-06 2.534950e-07 7.018121e-08 3.149259e-08 2.062835e-07 2.926484e-07 2.678166e-07 8.201765e-07 8.407285e-08 6.398631e-08 4.413416e-08
1.600000e+01 9.761482e-08 1.012279e-07 9.709379e-08 2.469881e-06 2.532490e-07 7.018528e-08 3.149635e-08 2.061100e-07 2.925201e-07 2.676790e-07 8.200166e-07 8.405271e-08 6.396678e-08 4.411480e-08
1.700000e+01 9.760763e-08 1.012970e-07 9.714840e-08 2.467913e-06 2.530455e-07 7.019815e-08 3.150357e-08 2.059719e-07 2.924502e-07 2.675937e-07 8.199083e-07 8.403762e-08 6.395317e-08 4.410071e-08
1.800000e+01 9.760769e-08 1.013765e-07 9.721254e-08 2.466274e-06 2.528754e-07 7.021852e-08 3.151376e-08 2.058616e-07 2.924286e-07 2.675512e-07 8.198422e-07 8.402662e-08 6.394437e-08 4.409085e-08
1.900000e+01 9.761386e-08 1.014655e-07 9.728530e-08 2.464896e-06 2.527320e-07 7.024541e-08 3.152653e-08 2.057738e-07 2.924475e-07 2.675445e-07 8.198111e-07 8.401898e-08 6.393957e-08 4.408450e-08
2.000000e+01 9.762520e-08 1.015632e-07 9.736601e-08 2.463731e-06 2.526104e-07 7.027807e-08 3.154160e-08 2.057044e-07 2.925011e-07 2.675683e-07 8.198096e-07 8.401414e-08 6.393812e-08 4.408108e-08
2.100000e+01 9.764100e-08 1.016693e-07 9.745414e-08 2.462741e-06 2.525065e-07 7.031592e-08 3.155875e-08 2.056502e-07 2.925849e-07 2.676184e-07 8.198335e-07 8.401167e-08 6.393955e-08 4.408014e-08
